Raw_Material,Strain,Reactor_Type,Pretreatment,Lignin_percent,Moisture_percent,Ethanol_Tolerance_percent,Temperature_C,pH,Fermentation_hours,Agitation_rpm,Aeration_vvm,Inoculum_percent,Enzyme_gL,Ethanol_gL,Total_Sugar_gL,Process_Efficiency
Sugarcane,Z_mobilis,Packed_Bed,Physical,8.781271381294495,15.278412209299882,10.081513327683998,28.89189789735846,4.871759960658694,44.368608342925306,154.1695609536281,0.982233696280562,10.06504033045554,5.632347304192631,91.84222683840476,126.20952633483171,1.0
Bagasse,K_marxianus,Fluidized_Bed,Physical,9.281116357652458,13.784112849991397,12.51784962704809,27.844831823251788,5.026606056265537,44.20588137965768,122.4716035041492,1.0824711649116583,11.432374551045504,2.8744235902832607,90.1389356930158,138.90432966882588,1.0
Sugarcane,S_cerevisiae,Fluidized_Bed,Physical,8.703150012610108,8.22612395974293,13.509280250669608,29.16466724375334,5.105364478319148,40.37493711139583,150.29653796272373,1.285053000586167,8.303493071090344,4.402374944305127,103.0494507566947,157.85061153980666,1.0
Bagasse,S_cerevisiae,Packed_Bed,,10.165463672024758,9.00840093723142,12.646664175672909,30.45543130115712,4.830893637837651,44.84561259480991,130.59083528578,1.1112227483911283,12.831279342871968,5.811343493723545,94.74930851742484,142.53163503343097,1.0
Cellulose,K_marxianus,Fluidized_Bed,Enzymatic,9.764464885714732,7.057001539526656,15.617615780521444,29.596655011041896,5.4090450642831085,53.98444015159141,134.97498530609224,0.9104094288265018,8.398827182056493,4.698598199215518,110.79498862189796,173.42810283552168,1.0
Sugarcane,K_marxianus,Stirred_Tank,,10.692305615993822,8.316689866752096,10.593848993915014,29.48525829473548,5.245038109822937,50.28496898173736,188.84246392907667,1.0386586868760792,10.902862299501908,5.348823771105052,103.7542892630078,137.93336375551218,1.0
Wheat,S_cerevisiae,Packed_Bed,Enzymatic,12.829291110764784,9.574313673750495,9.924181068637548,31.76802022161536,5.056290996763262,40.93262824442826,157.16939549528004,0.9594848775717068,11.147470775798707,4.563536518292128,78.99460108642461,118.92835666629064,1.0
Corn,Z_mobilis,Packed_Bed,Chemical,11.779070431639242,9.265726006747713,10.158007674104455,30.874684410570566,4.907604930973464,54.19970089350011,141.7973948250065,0.911250614431146,9.624407365061291,3.946702588581838,103.2010121774732,180.31009355683904,1.0
Bagasse,Z_mobilis,Fluidized_Bed,Physical,12.863769521531008,14.109134613158862,10.85153672055804,29.195610770406837,4.651461111555895,54.06990903588642,115.62133706013373,0.830038683202725,9.438389737869167,5.995187939775295,97.01142227386464,168.74620529983443,1.0
Wheat,K_marxianus,Packed_Bed,Physical,7.4567973105213134,7.369286115047569,10.600917204915554,28.917208734424825,4.756670396716536,38.700311176372274,156.157332157611,1.16905800895121,10.464348542896891,5.061503164314471,106.43411165965452,165.7711778705402,1.0
Wheat,K_marxianus,Fluidized_Bed,Enzymatic,8.474155317734029,9.909811101624204,13.619394705039594,28.609402071800623,4.758013234514517,56.3318714699297,150.60538126695943,1.0287846755785357,9.957251451096118,4.221234893456279,118.5135043932224,164.54174468759405,1.0
Corn,Z_mobilis,Stirred_Tank,Physical,11.960790051837904,5.873080475406713,8.183974051253806,34.272050551770775,5.075487687317211,51.92126654843081,143.36567896882892,1.235532363602422,9.312316535884356,7.130258147392173,106.49764573091628,159.16029148737775,1.0
Sugarcane,Z_mobilis,Stirred_Tank,Physical,12.01443301429626,10.661781560975466,10.571414131193984,27.92656325760187,5.095861215080311,54.124163394049376,137.0222108947109,1.0570981880793993,8.854119528708292,4.819818447735294,103.02735158010437,151.97870409518055,1.0
Sugarcane,Z_mobilis,Packed_Bed,Chemical,7.964138147389354,7.3165893186481,13.905271104884646,30.809957233112797,4.530217646782988,42.17070847626668,175.486272460858,1.2524015345956376,9.387289054777236,5.608839968215509,112.00622947123532,146.1657085426242,1.0
Corn,Z_mobilis,Stirred_Tank,,11.834751777345229,12.205252616765584,11.62209792319553,25.912409983874927,5.132634879103543,46.02573518615752,172.09125311637268,0.697029330883729,10.121731562009323,6.093732282409702,86.70981318473443,154.30358607233762,1.0
Wheat,Z_mobilis,Packed_Bed,Physical,7.169403650062175,9.417948213969416,9.503420240243216,28.964959796013726,5.100565148224312,45.10137745282976,162.03018752641992,0.9661982058709347,11.79983089849507,5.362372510478614,111.37005651872968,143.15865106171583,1.0
Wheat,K_marxianus,Packed_Bed,Enzymatic,11.44316717242538,7.196031463434214,11.012343479643237,26.47384668504942,5.114598305533663,43.726863738196414,115.23254981011964,0.9100934301402605,12.76535202023548,3.255924532023241,95.0087226436489,158.2180272037371,1.0
Bagasse,K_marxianus,Stirred_Tank,Enzymatic,9.921111397403076,5.794596492884084,14.583782410670914,28.904229728727863,4.982296221294861,43.989889534023696,145.41914109443093,0.7888773609974186,8.397053230852526,6.6509743576164215,107.48966056278124,148.16144496298318,1.0
Bagasse,K_marxianus,Stirred_Tank,,5.84669318828099,8.042725022780658,11.625425710267589,30.82770012038403,4.85159137015169,42.495730240508,179.36360201490837,0.90098713058486,11.064488151901124,3.6706383423367552,96.81242497550348,156.44135056645442,1.0
Corn,K_marxianus,Packed_Bed,Enzymatic,8.69777853472178,10.478761781485677,12.614085730472125,28.22952697109321,5.416456131465183,51.67121688825143,140.3103715550106,0.8723820464425617,10.675165672437956,5.042552728935989,108.9197437077796,166.10198716515487,1.0
Corn,S_cerevisiae,Fluidized_Bed,Physical,16.54680342908648,10.843027294312924,11.599751869302272,27.60093141147457,4.656441088648335,49.139208205223774,135.80217696944834,0.9828802510072348,8.632967859989893,4.231016295802217,72.19008564636542,159.83107164180944,0.8856174590327016
Bagasse,Z_mobilis,Fluidized_Bed,Chemical,10.608341088414983,9.003124037653453,15.206720092841625,31.72099584496632,4.380548685591892,54.6281077142539,133.66912572786802,0.956688809134602,12.378726779657375,5.8668200671190105,113.23027166829308,182.0141483350738,1.0
Sugarcane,Z_mobilis,Stirred_Tank,,16.90134993015478,11.851594086865935,11.366357608198724,31.013027379623622,4.752255322099312,33.5820614721858,176.4982010015711,0.9226188189336038,9.39830470225953,4.129364977691154,87.02858000793755,149.81291463583165,1.0
Corn,K_marxianus,Fluidized_Bed,Physical,5.668220410374891,7.728514214209858,10.862904516394712,30.169308982889348,5.339861943545864,50.4158959389184,120.85279877701628,0.9186933149478794,11.1496940617236,5.287411311838913,105.05617625379172,141.9695986284721,1.0
Sugarcane,Z_mobilis,Packed_Bed,Physical,12.252225377991529,4.145880314982862,13.431375246564514,26.13807284203357,5.043559855784129,44.34700071202851,149.37584901468836,1.0470429291056484,10.267330824709385,2.8354341847834186,98.6783318538188,156.6223237143638,1.0
Cellulose,S_cerevisiae,Fluidized_Bed,Enzymatic,2.396991424578653,10.565107301484998,13.17827057232545,30.77088077037172,4.724269512436811,45.15074429033051,117.59052661323014,0.7593843081675178,11.82836101503662,6.530885653392131,106.49823868928668,151.66717329637407,1.0
Cellulose,S_cerevisiae,Stirred_Tank,,9.99929354525565,12.580191625366767,11.665416591518332,31.791665445029157,5.176907238693189,46.29604178459629,157.2404517495704,1.058509883490719,10.50713331487436,5.133702119676335,68.84489572520981,159.12415783241372,0.8483312242269783
Bagasse,S_cerevisiae,Fluidized_Bed,Enzymatic,11.893652132953964,12.598667347315487,12.387478797275335,28.964522910932992,5.046949300070773,62.16654139955124,194.9623301365617,0.9510074575553444,9.3270258458676,6.159131516825817,105.99874319643872,151.41999557262528,1.0
Sugarcane,K_marxianus,Packed_Bed,Enzymatic,12.513670284988828,7.400381518769331,13.381743475404583,26.54804965147068,5.030398368055963,43.60198017607792,150.00199591928413,1.0061704022223594,13.876182962068595,6.194083393598306,106.03567002634396,163.5715551665753,1.0
Sugarcane,Z_mobilis,Stirred_Tank,Physical,7.602190826258761,8.910613625356884,10.878218836987042,29.83188135131669,4.66761802154942,51.49504657837696,145.34531164571567,1.1426942974565977,13.14920573020942,6.136287181192519,130.8667374131228,177.22991626903675,1.0
Wheat,S_cerevisiae,Stirred_Tank,,13.117271265930208,11.447640031481017,13.601704678972323,31.90054473960908,5.208389663146251,58.66899338562948,141.64061411976198,0.4647000516885807,6.026248556093543,5.983858807469609,80.69702852659113,148.775995725328,1.0
Sugarcane,S_cerevisiae,Fluidized_Bed,Enzymatic,8.398855719865917,8.74578778408246,12.175773389240872,30.68198334851513,4.769300133484675,40.79781784966068,147.3444910465194,0.6155824628046596,10.985062923922367,4.060543922500252,120.91769353701432,149.7842201476865,1.0
Wheat,Z_mobilis,Packed_Bed,Enzymatic,9.50770824666281,10.210769721216987,12.575947891248592,29.159651604684253,5.393107923370703,47.6897722938496,154.7889189519857,1.0066763887859649,9.293747849013494,5.140131799086506,92.12489184177952,135.2535369065275,1.0
Sugarcane,Z_mobilis,Packed_Bed,,8.700033341930098,8.567120208379436,10.859429320315073,30.46209514219356,4.5834133593416535,40.1210504268938,163.30610524664755,1.3540986296838209,8.74110206067076,3.800968311458435,104.0875832445212,157.7498677964373,1.0
Wheat,S_cerevisiae,Packed_Bed,,6.5908319478030055,7.821222485077253,11.98190181115221,32.12686019124667,5.090394199415928,43.401817206584354,144.88380988734548,0.8754589313198807,7.427354598099328,4.878915427033467,92.71147867514938,167.40023692892046,1.0
Sugarcane,S_cerevisiae,Fluidized_Bed,Enzymatic,14.709158762262575,8.207252697186485,10.259501176950362,28.92306821759432,4.634841442978826,50.76150452883145,160.8727701783282,1.093844874251913,12.2423258484169,6.137382972485311,114.2447644792657,141.56400944171074,1.0
Bagasse,Z_mobilis,Fluidized_Bed,Chemical,10.14405345147423,11.911450385902462,10.925218193738624,31.367699221927893,4.583668691051974,47.70218581192107,147.84525322320326,0.8200793358507006,10.515159974131349,4.012833143064967,97.37806097318176,168.22209624264917,1.0
Sugarcane,K_marxianus,Fluidized_Bed,Physical,13.261955135975883,10.027565529261748,14.255273982910484,29.469495546818443,5.134690122316933,38.02452276123514,165.6077466273675,0.8692613191833023,5.987342157897598,6.186163281795811,102.53405465335972,165.06489355776876,1.0
Wheat,Z_mobilis,Fluidized_Bed,Enzymatic,13.1341337252938,12.543763276811116,9.88166219986939,31.450644382633534,4.725654612188664,51.360481911196175,168.20052741519953,0.9538235388650508,12.311111054499383,5.733132612415141,100.58075250580632,148.1583544725019,1.0
Corn,K_marxianus,Fluidized_Bed,Physical,7.09617935718105,11.04084138990884,10.823933024338588,29.86507129373693,4.870323840831311,58.76707670223338,140.5877333960009,1.1264237998507685,9.262813279129398,4.420210660404886,117.34608681404528,177.42208949379093,1.0
Corn,S_cerevisiae,Fluidized_Bed,Chemical,13.648381743014804,13.212930462961886,10.313200145936056,28.017415234404,4.675421391394728,51.396827841687646,165.3946356993994,0.9696497296618628,10.465118788821696,4.423828665234889,86.49097113911776,161.03116632915817,1.0
Corn,K_marxianus,Stirred_Tank,Chemical,11.510242730647969,11.636136385917473,12.763841556582673,25.054120623954336,5.448077338589389,44.97618730377189,159.59254409791302,1.1022103748640226,10.57553430905664,3.3844598846655094,,,0.0
Wheat,K_marxianus,Packed_Bed,Physical,6.877294406581333,11.518681660493408,14.817956538265138,28.88002170853086,4.823012396936489,41.99575406378424,173.7222729225257,0.7080365136669177,10.092929861832731,5.324377611274766,101.06951494075336,162.4173134136849,1.0
Wheat,S_cerevisiae,Packed_Bed,Chemical,11.346552494024516,9.759024202728636,11.521394884505504,30.09930137575952,5.236500561603169,48.322971733515125,165.9456240153142,0.77513496745592,11.705342919097532,6.117047938975315,96.03521111859014,122.59964905669443,1.0
Wheat,S_cerevisiae,Packed_Bed,Enzymatic,6.931096345395797,16.0184131529933,8.012312229587296,31.508957925898137,4.786881533020186,41.64974758448351,138.49552070888387,0.9111258948751716,7.549551969587513,4.1761011886293,88.96770744337057,158.03651293929116,1.0
Corn,K_marxianus,Fluidized_Bed,Chemical,14.819375103935922,10.225396439789067,13.397757469432849,27.21539448246812,4.51228868029217,55.426357533968286,196.22058746281343,1.1029091744224997,8.381296791832748,5.202912914603586,91.07490518224846,153.63096886509106,1.0
Cellulose,Z_mobilis,Packed_Bed,,12.44136023476629,6.053153261748239,11.782112626412443,28.41136211780744,4.984169990343202,46.676675486065854,153.73128888569738,0.8975944440005531,8.886155010209823,4.2468254651794375,92.34214266138297,179.62360901388132,1.0
Cellulose,Z_mobilis,Stirred_Tank,Chemical,9.786554313426894,10.536067079227934,12.913286868333174,27.42240553592699,5.251561727388113,38.35887800941406,140.1602296296791,1.046160222194755,11.578048400621036,3.65213985480134,85.61646545308291,144.341713967975,1.0
Bagasse,S_cerevisiae,Fluidized_Bed,Chemical,13.794410854651552,8.03541551352514,13.37726775950587,26.71495014686058,4.940869803359938,45.160843469226826,168.3738632479741,0.9989938401595602,7.946151851790548,7.511965243803891,93.3448717376744,183.4498537571529,0.9977067657532176
Corn,S_cerevisiae,Fluidized_Bed,Physical,5.254037065889387,12.03404304320323,10.783861310548671,32.12358349668549,4.910379796263245,44.39463508378565,159.3291035564585,1.030842880707618,12.662744258625256,4.64985988041244,96.28846008926575,137.34858834414229,1.0
Wheat,Z_mobilis,Packed_Bed,Enzymatic,7.751976099639876,11.451633516361875,9.747131775317492,30.26015209063654,5.057821447349494,52.82537785646696,136.34811849587894,0.9760534590692136,12.365821843149972,6.964584882759594,134.51896505366363,167.37135510736928,1.0
Corn,Z_mobilis,Stirred_Tank,Enzymatic,9.242740834778886,9.616972700134696,9.645723309753093,33.55076518413826,5.209012999871988,50.6772278046546,154.91708431967464,0.7893892992861946,10.195813292208172,5.891447805461164,103.5448261723488,150.76094472952752,1.0
Wheat,S_cerevisiae,Packed_Bed,Chemical,16.707054044276553,8.224213973113677,15.675712344848352,28.47346486905777,5.055793774515628,48.827148184737766,192.1643853028082,1.04679423232447,8.990033201748451,4.293120838133097,100.34981078630676,185.17826577569548,1.0
Corn,Z_mobilis,Stirred_Tank,Physical,6.788551297379783,10.292851453441608,10.952098896775489,31.37010581599124,4.734219740374992,44.09594876865943,133.51800211425598,0.8922914841244702,8.25379658755762,5.555670938002617,104.77643641092097,164.08741281406412,1.0
Sugarcane,K_marxianus,Packed_Bed,,4.87808217477798,8.71753238428589,11.089429244675244,27.265303779659277,4.781628500867699,37.75915038429888,133.62859770013011,0.7861385133325673,9.583262310731335,5.118210354721112,87.0922511522032,146.47105979926562,1.0
Sugarcane,S_cerevisiae,Packed_Bed,,5.666843456505188,11.575607985567672,13.136479776339945,32.12390880025115,5.1653399186913465,56.24212901429402,191.7609864519528,0.9951993731294242,8.734089226826436,4.05520429053044,,,0.0
Cellulose,K_marxianus,Packed_Bed,Enzymatic,12.718647607616804,11.112031428516092,11.873444253629868,27.80318457368866,4.737565883305987,47.98963687686744,125.4761883228314,0.6939084466302843,11.037095071077298,4.258420281701139,88.2634899662106,147.29309699793959,1.0
Wheat,K_marxianus,Stirred_Tank,Enzymatic,8.21742318838343,15.871933184986872,7.457745164731846,28.97057051944325,4.916419113251526,57.0082616895146,129.0974903146627,1.160555884712278,13.624906797803629,4.222024860471289,94.1322892428361,142.08166519201635,1.0
Sugarcane,K_marxianus,Packed_Bed,Chemical,9.52274000689416,9.10977092269815,9.862441269222767,29.72785028576865,5.266783457971185,50.141301540116025,149.7192302520687,1.0337352245020346,8.467747619617198,4.4183827011504055,103.64081119784647,159.2425648565242,1.0
Wheat,K_marxianus,Stirred_Tank,,12.288497925023451,9.39314874303071,12.384810414877972,31.14106629124025,5.0484105618534265,42.07124934362423,150.83114537240905,1.0959825380432249,6.132541906014667,6.670381443731779,87.90498446179326,156.189066349768,1.0
Corn,Z_mobilis,Fluidized_Bed,,9.525746116126266,9.690448652126454,10.083747007541191,31.411127139804098,4.964461242473151,51.03882127601834,183.93028075821672,0.7905276461413612,11.27289156332396,4.48144345736556,97.48366015813748,140.7693798709724,1.0
Wheat,S_cerevisiae,Fluidized_Bed,,10.612439813524167,9.778028931457838,15.13804772783612,31.22524865190132,4.616562087348405,39.98346404225141,185.0127592953058,0.9451256079296751,7.472286328065692,4.994899431569656,73.95600887107412,148.86885570150747,0.9740907956658452
Cellulose,Z_mobilis,Packed_Bed,,11.605645442829086,12.05415787592296,9.465016153738569,31.12066768372092,4.528100728092021,37.0919074545723,188.91882803128448,0.9482694995357176,8.979627770961487,4.832814571198276,84.84535336822492,168.97417952423967,0.9845494645709847
Corn,K_marxianus,Packed_Bed,Physical,8.707970824119354,9.447308709875736,9.758839748069851,31.19263231870472,5.11888431811665,52.470174010365895,172.7474826277182,1.378189697460476,8.451275220090341,4.4629799016066665,93.16964901395733,145.69589064896192,1.0
Bagasse,K_marxianus,Fluidized_Bed,Chemical,9.501048820210949,13.94476343228699,9.904183679813878,29.57153093205105,5.019349296482356,44.18620302873239,133.26101741294698,1.1513392891989147,8.052198355356678,3.656520338671595,84.0961551148101,142.15165161841452,1.0
Cellulose,K_marxianus,Fluidized_Bed,,10.725866206963037,11.164550219451405,13.008985586345135,31.23630225869919,4.601739651485408,55.87855703627514,125.3654609963281,1.2533436150491863,12.280346952545573,4.198261856375442,97.02652805039868,152.66700182857932,1.0
Corn,K_marxianus,Stirred_Tank,Physical,12.60453781915966,9.028527904023951,9.557041475484365,29.11094472205981,5.297283995870538,41.54582349671255,152.4274561766167,1.28304525057245,8.815180296202678,4.8467343980742985,103.74157200074472,172.66961039922785,1.0
Bagasse,S_cerevisiae,Packed_Bed,,7.622892207458053,8.517508630038657,15.100981055909552,29.369069663452823,4.634730250908527,57.84730250160625,135.31705085395996,1.1476868442874348,10.79424300711792,5.393037418619778,96.94650561730992,158.27237815063992,1.0
Corn,S_cerevisiae,Stirred_Tank,Chemical,0.9382722345106612,12.081744386816911,14.518573370123212,29.46724829813012,4.775522084071334,54.22168393108915,136.89558993806824,1.0565156000118192,9.51288426949105,5.705912072071695,110.45109075511928,160.84801508567156,1.0
Cellulose,S_cerevisiae,Stirred_Tank,Enzymatic,12.03874944815694,10.057040303773622,13.810493172912386,28.298867569861024,4.840101199447128,52.15370655385999,139.58603620029984,0.9825315651933848,13.70722277501649,4.7130634077648415,103.11902248213484,176.1288544212723,1.0
Sugarcane,K_marxianus,Fluidized_Bed,,12.783147756250257,10.01812010751351,8.675036938022847,31.205950716669253,5.445087841596375,46.83933709659307,155.8509984276518,1.0285295797537846,3.861313818768629,3.172760777510565,79.08332142298254,121.07467549762265,1.0
Corn,K_marxianus,Stirred_Tank,,10.600102486390517,8.803039547151762,12.517908068790794,31.48451127907925,5.139152260492268,49.06957057938868,173.81979592428192,1.0572609666124249,12.20829344527613,5.669764958658095,100.92457815697466,163.58118497746153,1.0
Cellulose,S_cerevisiae,Stirred_Tank,Physical,10.804879656869607,9.877108638158983,7.66538163257684,30.32093852041404,5.056410725045927,53.90679174933385,126.34364754287768,1.0301973812136909,11.5700074263104,5.512708455692327,88.89274149885527,158.19707216237933,1.0
Bagasse,S_cerevisiae,Fluidized_Bed,,8.307070317579488,8.722090298394455,14.83822898059941,27.202941030098515,4.798152565807208,49.89738847996484,154.0092038913183,0.963394591820591,7.372979740308665,4.187335573615444,91.84049822381311,173.54340499137416,1.0
Bagasse,S_cerevisiae,Fluidized_Bed,Physical,11.500550264604772,12.723422912451996,12.618435653854144,32.11969551475951,4.781838193537813,53.25870636345736,188.5377542894112,0.8353060541947163,8.905871794393525,6.439352924250497,82.23025947940555,124.74097600525089,1.0
Wheat,Z_mobilis,Packed_Bed,Enzymatic,12.559500459052565,11.434120304510795,13.004941609731796,29.1155229070655,4.700988643883144,49.78046021433942,111.44740083400865,0.9205102141813004,6.236585558690575,5.279500385919263,93.9729263341183,167.31432743639445,1.0
Wheat,K_marxianus,Stirred_Tank,Chemical,10.169489024255451,9.650462321398452,11.130271966234885,31.07094128353333,5.5497591241547655,44.9995003109874,176.82673896495282,1.223959525508953,8.397949404401569,6.279824118885936,89.40185124933751,158.4076383165739,1.0
Sugarcane,S_cerevisiae,Fluidized_Bed,,17.4737449900218,9.62106383389454,12.224829442549233,31.05034874525387,4.699284773125478,58.48706789731247,100.89217806647125,1.1405075610245137,7.076111806195213,5.408413581885141,85.7468100109716,170.81017640386636,0.98431489013852
Bagasse,S_cerevisiae,Fluidized_Bed,Enzymatic,5.308776736985862,10.184348336478434,12.05569395608567,32.77025178851959,4.641796317830913,59.17642341682209,139.00227400739143,1.020859261524057,10.00134490088006,4.22568036725357,110.68104725017214,177.54517026194122,1.0
Bagasse,K_marxianus,Packed_Bed,Enzymatic,10.48888501256904,9.988919522255737,12.411934630443012,30.22763366927607,4.895559322554426,55.45789316750892,124.44841191699616,0.9847278873174786,9.700949197122512,4.415648985726337,105.02402321584908,159.14547934020936,1.0
Bagasse,Z_mobilis,Fluidized_Bed,Enzymatic,6.476941113048056,8.086127641381665,13.155693623752724,30.367074243442293,5.53660180225333,49.38706891638414,151.29909043681852,1.0916456647297443,16.313543653337238,6.4835447170738965,125.42257531550182,145.94620383329027,1.0
Bagasse,K_marxianus,Stirred_Tank,Enzymatic,12.63953777187067,6.198451743230036,8.956612705169697,33.459506817720204,5.037891471888411,47.64685150078297,163.89733039572658,0.7223827345933829,12.661078413358236,5.719119780942432,99.25801507728605,158.27099858537954,1.0
Bagasse,S_cerevisiae,Fluidized_Bed,Physical,5.255573715873456,8.404598667117943,12.321492728191211,28.820828180330608,4.874486541787588,54.38937504378556,167.3811087004174,0.9404493518164764,4.654265895863138,5.081688525068303,96.18786769523918,154.75578893573564,1.0
Sugarcane,S_cerevisiae,Fluidized_Bed,Chemical,5.998235371846905,9.742965018669938,14.650652095883451,32.611901542184775,4.703660666679887,47.37079674244056,130.4566447687576,0.94874734512,8.748628069614874,5.319573214991465,112.09321356770404,172.2594534708369,1.0
Cellulose,Z_mobilis,Fluidized_Bed,Chemical,8.100439178352387,8.524333604565019,11.11602638327086,31.1315780046402,5.25210041873564,40.739324578275294,139.25072692690574,0.8455250086368984,7.834074160995172,4.222596670696932,101.1451271289008,181.64688362539613,1.0
Corn,Z_mobilis,Stirred_Tank,Enzymatic,10.797496509566198,11.63867606079114,14.814582967029873,32.566392938310905,5.377938314482738,46.85112941139146,141.17216307302593,0.8523863250078401,11.197176846132455,6.394335075198933,97.93390413806172,170.9537734097668,1.0
Bagasse,K_marxianus,Packed_Bed,Physical,8.213585834015149,9.541693728198492,8.865412268465496,26.96136664166,4.668668882666651,53.15054707629432,128.82806597540497,0.9583846062033996,11.782149006825666,6.005542617672299,93.90484836857176,179.00776884844697,1.0
Corn,S_cerevisiae,Packed_Bed,Physical,8.24367621220272,13.74714715005724,15.626972897340092,28.40630386890804,4.828891178765981,49.48155846971862,129.35240317103722,0.9028373183844964,10.332285752004532,5.737853093393758,95.43685534515592,143.75197511163285,1.0
Corn,Z_mobilis,Stirred_Tank,Physical,9.457328635221744,8.877011483541702,9.46478257627632,28.11295124047865,4.780100508567927,47.95361093557663,183.24721170876455,1.2194967662923837,9.022413870314343,5.943938157103732,92.72441177775862,141.46327921281616,1.0
Wheat,S_cerevisiae,Packed_Bed,Enzymatic,9.273279522815482,10.281433597403112,12.211945903883803,27.613375093554808,4.815110112704258,43.41322827868162,137.79719004051393,0.8637812819273837,6.6850887212232175,4.696301650361726,95.89798547872986,175.2534940105876,1.0
Cellulose,Z_mobilis,Fluidized_Bed,,14.462348164955571,9.422276487660431,12.584238757356305,31.88285359516913,5.012734800034759,39.83228572028271,144.87639713278645,0.9434122011833654,9.477386850106472,4.638917686851457,93.94725079355048,184.34092302083693,0.9992913817232337
Corn,Z_mobilis,Packed_Bed,,12.057733359006903,10.879556115469644,12.120326501056775,29.941532853608354,4.7427731181500175,45.17603304979856,204.03819613043143,1.0535452955690383,12.164711349842582,5.088639220431388,114.29777497749296,177.4029993288354,1.0
Cellulose,S_cerevisiae,Stirred_Tank,,9.026269780646068,12.131502257994088,10.499013913058128,26.798110854336176,4.941454014950159,50.09544338922064,183.21808960438332,0.8657637113004203,8.953932144264764,5.832528664457887,100.93870906123982,160.3770388694722,1.0
Cellulose,S_cerevisiae,Stirred_Tank,Chemical,16.291035733640843,11.216561917854191,14.208849994721586,26.59684011938928,4.776887452120451,44.412026169202896,132.75259303083624,1.1691013893718911,9.540857152114242,4.050800973424202,72.03587121019375,161.7470605970033,0.8732573301373145
Corn,K_marxianus,Stirred_Tank,Chemical,11.474983524568028,5.938407461067883,10.268857579780809,29.856903809182164,4.866895833155675,48.63139713029704,144.53885677807745,0.8262954118149561,8.392534596124413,2.142109248225023,105.75007772514522,185.11722027192047,1.0
Bagasse,K_marxianus,Packed_Bed,Enzymatic,7.093113834059354,10.999723220945736,17.2023711472183,30.408855393182,5.041218733492391,51.513145800291234,110.07860056435152,0.9991702094803464,11.806558976801634,5.560586461018518,114.42914953327556,144.93903490724796,1.0
Wheat,K_marxianus,Fluidized_Bed,Chemical,10.769541219975531,7.978243715437922,10.004189257196987,26.730524054038867,5.175757302590252,52.62150559995208,165.7659325358982,0.8851351845669305,9.963340903360956,4.915842683089415,104.91068419744995,167.65325578309708,1.0
Bagasse,S_cerevisiae,Packed_Bed,Enzymatic,11.606537634595943,9.380461643167443,14.07050508622057,28.611282189952288,5.065849908391601,49.35864971275476,175.1248663552999,0.9738627529615668,6.584445127801432,5.397938072739636,99.08585997210288,160.47561513268624,1.0
Sugarcane,Z_mobilis,Fluidized_Bed,Chemical,7.937125842815955,11.378658373674677,9.155854370669491,34.8657309570829,5.0526419867397765,39.68716313590762,149.88038933871553,0.8797520015535494,5.958138884399324,4.687924258349711,94.83887644414516,166.91628644481364,1.0
Corn,K_marxianus,Fluidized_Bed,Chemical,6.842473267581882,7.760478183169921,10.55728149768808,30.604672040317325,5.915389783220885,50.05152350205929,148.22225394344812,1.1250089541802193,12.66350698612536,4.124071255736899,104.39919865560668,166.04260972069386,1.0
Wheat,S_cerevisiae,Stirred_Tank,Physical,10.259377270127326,12.3118960149701,5.7315136969625256,28.094841960158977,5.077390765924955,46.96685339393692,166.06417463106763,0.8656626398278017,8.106193383062353,5.445602903807117,83.37690943604711,159.63225314758188,1.0
Wheat,K_marxianus,Stirred_Tank,Physical,8.919334686081893,9.293228200897534,14.511446223680805,30.90955716047506,5.424999134149224,34.567330842454496,180.86953885195163,0.9218951950861288,15.42449591923878,5.544179575430235,99.37975830354117,162.52718505975355,1.0
Cellulose,K_marxianus,Fluidized_Bed,Enzymatic,14.437383665366326,14.341874745836227,13.180159542266065,29.617589800870764,5.089313609134733,46.15543545326308,175.7916339859979,1.0527890446768946,11.067578829531904,2.8654115085645646,98.9781065956158,147.15024798597568,1.0
Wheat,K_marxianus,Fluidized_Bed,Physical,12.223467472254743,10.137355651587525,7.767868002773609,28.717837290102658,4.8223823159677615,59.046033005789,151.12863082957924,0.7757771989295612,14.657171422067876,5.452852850948336,,,0.0
Sugarcane,Z_mobilis,Packed_Bed,Enzymatic,8.077674177740258,13.41068548530354,9.527563902752645,28.624656393711145,5.372858811651388,48.75288054147468,169.13001449422762,1.325897631273994,10.29579611661875,4.336360296086742,119.37687522594544,174.07547785490146,1.0
Bagasse,S_cerevisiae,Packed_Bed,Enzymatic,11.277814332845766,12.395358449067018,8.031725685944387,28.18459453750553,5.340222126791536,51.475854613346186,140.69819463108684,1.3901360989265723,7.006429510175648,5.6704645145167785,89.80819758600148,185.49772559060466,0.9493081627277387
Corn,Z_mobilis,Packed_Bed,,13.801384428174218,8.777789835891005,11.344204979392618,30.630447180238647,5.102569475278597,57.06972758401037,176.57519390597923,1.006959153212052,8.551216439147096,6.187472063056778,99.36753721821488,168.09948163551348,1.0
Corn,K_marxianus,Fluidized_Bed,Enzymatic,5.81858666230105,7.396618544732956,11.27505571769124,29.95754474885599,5.148135546959964,49.36596730753486,113.17425676802544,0.9826353892091374,10.09469487281979,4.804809239799624,125.40796914870448,173.64959375769223,1.0
